代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
000017,深中华A,6.35,-9.67,-0.68,0.00,8.73,1.68,9.81,1.74亿,3.03亿,19.24亿,442.22
002127,南极电商,4.48,-9.68,-0.48,-0.22,9.90,0.88,9.88,9.05亿,19.95亿,89.36亿,152.11
301577,美信科技,62.46,-9.69,-6.70,-0.26,20.77,0.71,9.90,1.51亿,1109.51万,6.93亿,137.15
301228,实朴检测,15.96,-9.73,-1.72,0.69,22.76,0.76,14.42,2.08亿,5476.75万,8.74亿,亏损
300344,立方数科,4.91,-9.74,-0.53,0.00,5.83,1.00,8.82,1.90亿,6.39亿,31.39亿,亏损
300419,ST浩丰,4.91,-9.74,-0.53,-0.41,8.30,1.79,9.56,1.55亿,3.68亿,18.06亿,229.08
603273,天元智能,18.60,-9.75,-2.01,0.00,20.09,0.71,10.38,2.19亿,5605.84万,10.43亿,114.45
000859,国风新材,5.73,-9.76,-0.62,-0.35,10.83,1.23,11.34,5.75亿,8.96亿,51.33亿,亏损
300058,蓝色光标,9.51,-9.77,-1.03,-0.11,12.12,0.91,9.68,29.28亿,24.50亿,232.96亿,146.35
603709,中源家居,10.80,-9.77,-1.17,0.00,3.50,1.39,11.70,4868.67万,1.25亿,13.48亿,410.68
002663,普邦股份,2.12,-9.79,-0.23,0.00,6.24,0.76,9.79,1.90亿,13.96亿,29.60亿,亏损
300211,亿通科技,8.57,-9.79,-0.93,0.00,6.17,0.91,9.37,1.64亿,2.98亿,25.58亿,亏损
300605,恒锋信息,12.61,-9.80,-1.37,0.00,5.35,0.90,10.30,7952.11万,1.14亿,14.33亿,亏损
300509,新美星,6.81,-9.80,-0.74,0.44,6.25,0.90,12.58,1.10亿,2.47亿,16.83亿,55.60
002305,南国置业,2.30,-9.80,-0.25,0.00,9.29,1.74,7.45,3.79亿,17.34亿,39.88亿,亏损
603068,博通集成,31.36,-9.81,-3.41,0.13,7.50,0.71,10.32,3.71亿,1.50亿,47.17亿,亏损
600227,赤天化,2.57,-9.82,-0.28,0.00,5.55,1.06,9.12,1.88亿,12.78亿,32.83亿,亏损
002858,力盛体育,11.83,-9.83,-1.29,0.00,13.62,0.71,10.14,2.44亿,1.47亿,17.36亿,103.08
002321,华英农业,2.75,-9.84,-0.30,0.00,3.98,0.59,7.21,2.41亿,21.24亿,58.42亿,134.12
600082,海泰发展,2.84,-9.84,-0.31,0.00,4.76,0.78,10.16,8799.74万,6.34亿,18.02亿,亏损
002640,跨境通,4.67,-9.85,-0.51,-0.21,23.14,1.11,8.69,15.91亿,14.27亿,66.64亿,亏损
000868,安凯客车,5.49,-9.85,-0.60,0.00,8.58,0.67,8.21,3.58亿,7.33亿,40.26亿,亏损
000638,万方发展,5.03,-9.86,-0.55,0.00,6.98,1.76,10.75,1.12亿,3.10亿,15.60亿,88.36
000890,法尔胜,3.47,-9.87,-0.38,0.00,5.86,1.59,10.39,8795.39万,4.19亿,14.56亿,亏损
002496,辉丰股份,2.10,-9.87,-0.23,0.00,8.07,1.33,7.30,2.02亿,11.81亿,24.81亿,1820.48
002634,棒杰股份,3.65,-9.88,-0.40,0.00,4.09,1.36,10.62,6876.43万,4.47亿,16.30亿,亏损
002232,启明信息,21.16,-9.88,-2.32,0.00,5.79,0.82,9.58,5.28亿,4.09亿,86.45亿,亏损
000691,亚太实业,3.92,-9.88,-0.43,0.00,8.11,1.89,10.35,1.07亿,3.23亿,12.67亿,亏损
300472,新元科技,7.11,-9.89,-0.78,-0.28,8.35,0.78,10.52,1.54亿,2.51亿,17.82亿,亏损
300612,宣亚国际,18.22,-9.89,-2.00,-0.11,14.66,0.80,10.04,4.95亿,1.80亿,32.77亿,亏损
002486,嘉麟杰,2.55,-9.89,-0.28,0.00,6.34,0.99,9.19,1.37亿,8.32亿,21.22亿,93.48
300478,杭州高新,9.19,-9.90,-1.01,-0.11,6.32,0.94,10.20,7610.04万,1.27亿,11.64亿,亏损
600193,创兴资源,3.91,-9.91,-0.43,0.00,2.27,0.39,3.69,3798.48万,4.25亿,16.63亿,亏损
002631,德尔未来,5.00,-9.91,-0.55,0.00,5.61,0.74,8.83,2.20亿,7.60亿,37.98亿,2273.97
002211,宏达新材,4.09,-9.91,-0.45,0.00,12.62,0.67,6.39,2.27亿,4.32亿,17.69亿,亏损
002622,皓宸医疗,3.09,-9.91,-0.34,0.00,6.59,1.37,9.33,1.76亿,8.40亿,25.96亿,144.24
600880,博瑞传播,5.27,-9.91,-0.58,0.00,9.64,0.60,6.67,5.66亿,10.93亿,57.60亿,352.64
002591,恒大高新,5.36,-9.92,-0.59,0.00,9.26,1.03,9.41,1.15亿,2.24亿,11.98亿,84.90
000677,恒天海龙,4.45,-9.92,-0.49,0.00,10.93,2.22,9.72,4.38亿,8.64亿,38.45亿,73.46
603880,南卫股份,4.54,-9.92,-0.50,0.00,2.71,1.05,10.91,3669.26万,2.89亿,13.12亿,亏损
002712,思美传媒,5.81,-9.92,-0.64,0.00,8.90,0.71,9.77,2.87亿,5.41亿,31.43亿,亏损
605180,华生科技,13.07,-9.92,-1.44,0.08,5.53,0.72,10.34,1.27亿,1.69亿,22.09亿,35.10
002629,仁智股份,3.81,-9.93,-0.42,0.00,6.81,0.86,7.09,9097.09万,3.45亿,13.16亿,亏损
300170,汉得信息,14.15,-9.93,-1.56,0.14,18.68,0.80,9.61,26.00亿,9.48亿,134.08亿,76.97
600734,实达集团,3.99,-9.93,-0.44,0.00,5.54,1.66,9.03,4.81亿,21.26亿,84.83亿,178.36
000607,华媒控股,3.99,-9.93,-0.44,0.00,4.43,0.82,9.71,1.58亿,8.70亿,34.70亿,272.53
002343,慈文传媒,6.62,-9.93,-0.73,0.00,7.24,0.96,11.70,2.35亿,4.75亿,31.44亿,206.69
002659,凯文教育,4.71,-9.94,-0.52,0.00,8.47,1.25,6.31,2.43亿,5.98亿,28.18亿,亏损
002547,春兴精工,4.89,-9.95,-0.54,0.00,10.49,0.93,10.68,5.87亿,11.05亿,54.03亿,亏损
002354,天娱数科,6.52,-9.95,-0.72,0.00,22.50,0.52,9.25,24.33亿,16.18亿,105.52亿,亏损
002719,麦趣尔,8.33,-9.95,-0.92,0.00,9.57,0.99,9.95,1.34亿,1.62亿,13.48亿,亏损
002713,东易日盛,4.98,-9.95,-0.55,0.00,8.02,0.69,8.14,1.69亿,4.11亿,20.49亿,亏损
600543,莫高股份,5.34,-9.95,-0.59,0.00,5.82,1.39,6.07,1.01亿,3.21亿,17.15亿,亏损
600119,长江投资,9.14,-9.95,-1.01,0.00,7.49,1.27,10.25,2.60亿,3.65亿,33.39亿,亏损
600255,鑫科材料,3.71,-9.95,-0.41,0.00,47.57,2.04,18.69,36.08亿,18.06亿,67.01亿,126.25
002743,富煌钢构,7.60,-9.95,-0.84,0.00,14.93,2.02,13.51,5.20亿,4.35亿,33.03亿,36.55
002235,安妮股份,5.70,-9.95,-0.63,0.00,17.33,0.62,8.69,5.63亿,5.54亿,31.55亿,100.37
002514,宝馨科技,8.23,-9.96,-0.91,0.00,13.89,0.78,6.46,6.42亿,5.54亿,45.60亿,亏损
000595,宝塔实业,8.14,-9.96,-0.90,0.00,1.95,0.35,1.77,1.80亿,11.38亿,92.64亿,亏损
600198,大唐电信,10.58,-9.96,-1.17,0.00,13.27,1.02,8.51,12.75亿,8.80亿,93.15亿,亏损
605136,丽人丽妆,8.68,-9.96,-0.96,0.00,7.96,1.50,6.54,2.82亿,4.00亿,34.76亿,亏损
002795,永和智控,4.52,-9.96,-0.50,0.00,10.19,1.59,8.77,2.06亿,4.35亿,19.65亿,亏损
002762,金发拉比,6.69,-9.96,-0.74,0.00,13.02,0.73,7.13,1.87亿,2.11亿,14.14亿,亏损
603189,网达软件,16.09,-9.96,-1.78,0.00,6.61,1.25,9.79,2.97亿,2.70亿,43.37亿,303.08
600237,铜峰电子,6.87,-9.96,-0.76,0.00,9.86,1.91,7.60,4.22亿,6.04亿,41.53亿,52.41
600228,返利科技,7.23,-9.96,-0.80,0.00,12.88,1.16,9.59,3.98亿,4.17亿,30.13亿,亏损
000608,阳光股份,2.44,-9.96,-0.27,0.00,7.68,1.51,8.86,1.44亿,7.45亿,18.17亿,亏损
600824,益民集团,5.15,-9.96,-0.57,0.00,16.01,1.10,2.97,8.72亿,10.54亿,54.28亿,113.59
002718,友邦吊顶,13.37,-9.97,-1.48,0.00,6.46,1.02,9.36,5834.87万,6520.81万,8.72亿,亏损
600811,东方集团,2.62,-9.97,-0.29,0.00,7.93,1.21,7.22,7.80亿,36.59亿,95.86亿,54.78
605303,园林股份,8.04,-9.97,-0.89,0.00,2.84,1.17,10.64,3788.71万,1.61亿,12.96亿,亏损
000586,汇源通信,11.11,-9.97,-1.23,0.00,9.64,0.65,5.92,2.10亿,1.93亿,21.49亿,亏损
603138,海量数据,14.18,-9.97,-1.57,0.00,6.73,2.55,5.84,2.74亿,2.83亿,40.15亿,亏损
603238,诺邦股份,14.36,-9.97,-1.59,0.00,9.38,0.55,5.96,2.44亿,1.78亿,25.49亿,27.57
600847,万里股份,8.58,-9.97,-0.95,0.00,3.27,1.67,11.12,4441.05万,1.53亿,13.15亿,亏损
002114,罗平锌电,6.14,-9.97,-0.68,0.00,8.74,1.21,9.82,1.81亿,3.23亿,19.86亿,亏损
002520,日发精机,6.14,-9.97,-0.68,0.00,10.35,0.98,8.06,4.21亿,6.45亿,39.60亿,亏损
002362,汉王科技,25.37,-9.97,-2.81,0.00,14.77,0.92,7.59,8.13亿,2.08亿,52.67亿,亏损
300749,顶固集创,6.41,-9.97,-0.71,0.31,7.27,1.25,11.10,7562.15万,1.57亿,10.09亿,亏损
002047,宝鹰股份,3.16,-9.97,-0.35,-0.32,8.06,1.75,8.26,3.48亿,13.41亿,42.38亿,亏损
600986,浙文互联,6.59,-9.97,-0.73,0.00,10.96,0.63,9.15,9.87亿,13.22亿,87.15亿,46.63
002348,高乐股份,3.52,-9.97,-0.39,0.00,8.03,0.78,4.86,2.55亿,8.89亿,31.29亿,亏损
600241,时代万恒,6.86,-9.97,-0.76,0.00,2.26,1.46,10.37,4690.00万,2.94亿,20.19亿,80.52
000820,神雾节能,3.52,-9.97,-0.39,0.00,7.54,2.04,7.42,7924.66万,2.92亿,10.28亿,亏损
000929,兰州黄河,7.31,-9.97,-0.81,0.00,5.66,1.17,7.02,7852.54万,1.86亿,13.58亿,亏损
002800,天顺股份,10.92,-9.97,-1.21,0.00,11.19,3.74,8.00,1.77亿,1.42亿,15.47亿,68.91
000856,冀东装备,7.31,-9.97,-0.81,-0.14,5.27,2.02,9.24,9040.28万,2.27亿,16.59亿,110.77
002131,利欧股份,3.79,-9.98,-0.42,0.00,18.46,1.11,8.55,42.74亿,58.51亿,221.76亿,亏损
600626,申达股份,4.15,-9.98,-0.46,0.00,8.45,0.87,10.63,3.08亿,8.52亿,35.37亿,亏损
603789,星光农机,9.20,-9.98,-1.02,0.00,7.08,0.93,8.41,1.74亿,2.60亿,23.92亿,亏损
002238,天威视讯,8.84,-9.98,-0.98,0.00,3.08,0.95,9.88,2.26亿,8.03亿,70.95亿,347.93
002173,创新医疗,9.92,-9.98,-1.10,0.00,10.50,0.43,5.17,4.37亿,4.16亿,41.24亿,亏损
000701,厦门信达,4.96,-9.98,-0.55,0.00,5.26,1.24,9.07,1.71亿,6.40亿,31.76亿,亏损
603021,山东华鹏,4.87,-9.98,-0.54,0.00,6.60,1.24,9.80,1.06亿,3.20亿,15.58亿,亏损
002199,东晶电子,10.82,-9.98,-1.20,0.00,3.21,0.18,1.91,8453.86万,2.43亿,26.34亿,亏损
000520,凤凰航运,5.32,-9.98,-0.59,0.00,5.53,0.99,8.97,3.05亿,10.12亿,53.84亿,亏损
002862,实丰文化,29.12,-9.98,-3.23,0.00,18.48,1.11,14.93,5.05亿,9017.71万,26.26亿,579.48
605366,宏柏新材,5.95,-9.98,-0.66,0.00,3.55,1.21,5.90,1.36亿,6.32亿,37.62亿,亏损
002816,和科达,17.94,-9.98,-1.99,0.00,5.58,1.07,9.98,1.03亿,1.00亿,17.94亿,亏损
002949,华阳国际,19.20,-9.99,-2.13,0.00,10.87,1.09,13.13,3.26亿,1.50亿,28.71亿,25.23
300712,永福股份,25.06,-9.99,-2.78,-0.28,4.63,1.88,7.65,2.21亿,1.87亿,46.76亿,104.93
603825,华扬联众,12.98,-9.99,-1.44,0.00,10.31,0.99,9.09,3.50亿,2.53亿,32.88亿,亏损
603429,集友股份,7.12,-9.99,-0.79,0.00,2.23,0.80,11.12,8704.34万,5.24亿,37.34亿,亏损
603366,日出东方,14.24,-9.99,-1.58,0.00,10.11,1.19,11.76,12.44亿,8.13亿,115.78亿,129.13
000668,荣丰控股,7.66,-9.99,-0.85,0.00,5.54,2.18,7.52,6333.45万,1.47亿,11.25亿,亏损
600421,华嵘控股,8.11,-9.99,-0.90,0.00,3.40,1.43,9.54,5570.96万,1.96亿,15.86亿,亏损
002181,粤 传 媒,8.20,-9.99,-0.91,0.00,0.22,0.02,--,2006.38万,11.34亿,93.03亿,亏损
600624,复旦复华,7.93,-9.99,-0.88,0.00,13.29,0.76,5.67,7.38亿,6.85亿,54.30亿,亏损
603721,中广天择,32.43,-9.99,-3.60,0.00,4.63,0.34,6.19,2.01亿,1.30亿,42.16亿,亏损
002830,名雕股份,12.52,-9.99,-1.39,0.00,5.31,1.56,9.85,4568.37万,6685.25万,8.37亿,77.77
603813,原尚股份,12.34,-9.99,-1.37,0.00,3.84,0.98,10.07,4393.23万,8994.20万,11.10亿,亏损
600272,开开实业,16.66,-9.99,-1.85,0.00,22.14,0.84,15.67,6.17亿,1.60亿,26.66亿,87.74
603729,龙韵股份,16.57,-9.99,-1.84,0.00,9.29,0.85,10.92,1.48亿,9333.80万,15.47亿,440.39
002995,天地在线,23.77,-10.00,-2.64,0.00,31.76,1.33,9.77,8.87亿,1.12亿,26.72亿,亏损
603838,四通股份,7.11,-10.00,-0.79,0.00,2.97,0.63,6.46,6934.64万,3.20亿,22.75亿,亏损
002347,泰尔股份,7.56,-10.00,-0.84,0.00,12.49,0.76,10.00,4.75亿,4.93亿,37.30亿,亏损
000892,欢瑞世纪,3.60,-10.00,-0.40,0.00,9.02,0.66,8.25,2.37亿,7.11亿,25.59亿,亏损
002431,棕榈股份,2.34,-10.00,-0.26,0.00,5.57,0.69,10.77,2.45亿,18.13亿,42.42亿,亏损
600238,海南椰岛,8.01,-10.00,-0.89,0.00,8.53,1.58,6.52,3.09亿,4.45亿,35.64亿,亏损
002339,积成电子,7.65,-10.00,-0.85,0.00,18.13,0.71,7.88,6.88亿,4.79亿,36.63亿,亏损
002494,华斯股份,4.23,-10.00,-0.47,0.00,14.45,2.36,8.51,1.80亿,2.87亿,12.13亿,432.22
000826,启迪环境,2.16,-10.00,-0.24,0.00,9.21,0.89,8.33,2.89亿,14.25亿,30.78亿,亏损
002530,金财互联,9.27,-10.00,-1.03,0.00,17.19,0.90,9.52,11.49亿,6.95亿,64.44亿,1693.18
000632,三木集团,3.87,-10.00,-0.43,0.00,4.62,1.46,10.23,8566.37万,4.65亿,18.01亿,亏损
000633,合金投资,4.77,-10.00,-0.53,-0.21,4.57,2.05,10.19,8671.91万,3.85亿,18.37亿,426.84
002253,川大智胜,14.76,-10.00,-1.64,0.00,10.94,2.55,7.13,3.45亿,2.08亿,30.67亿,亏损
600202,哈空调,4.50,-10.00,-0.50,0.00,3.71,1.58,10.60,6612.29万,3.83亿,17.25亿,904.28
600107,美尔雅,5.04,-10.00,-0.56,0.00,4.80,1.00,9.82,8971.47万,3.60亿,18.14亿,亏损
603261,立航科技,27.45,-10.00,-3.05,0.00,12.28,2.29,7.80,9083.13万,2629.73万,7.22亿,亏损
300063,天龙集团,10.53,-10.00,-1.17,-0.19,17.68,0.78,13.68,12.38亿,6.25亿,65.84亿,123.71
603991,至正股份,49.13,-10.00,-5.46,0.00,8.14,2.03,7.09,3.04亿,7453.50万,36.62亿,亏损
603499,翔港科技,33.29,-10.00,-3.70,0.00,3.54,1.84,9.49,2.64亿,2.16亿,71.95亿,161.77
000681,视觉中国,27.89,-10.00,-3.10,0.00,22.09,0.57,11.33,43.24亿,6.76亿,188.54亿,179.38
605178,时空科技,16.01,-10.01,-1.78,0.00,3.21,0.71,5.96,5164.55万,9925.16万,15.89亿,亏损
600571,信雅达,14.93,-10.01,-1.66,0.00,13.72,0.84,9.46,9.62亿,4.58亿,68.34亿,亏损
002315,焦点科技,43.08,-10.01,-4.79,0.00,9.39,1.01,7.96,8.48亿,2.02亿,87.07亿,28.65
002803,吉宏股份,14.03,-10.01,-1.56,0.00,9.68,1.66,8.66,4.07亿,2.89亿,40.48亿,30.06
003041,真爱美家,27.52,-10.01,-3.06,0.00,3.82,0.88,9.03,1.47亿,1.37亿,37.65亿,52.95
002789,建艺集团,10.79,-10.01,-1.20,0.00,5.66,0.88,7.76,8183.24万,1.31亿,14.19亿,309.74
002741,光华科技,18.97,-10.01,-2.11,0.00,12.64,0.59,9.54,8.99亿,3.62亿,68.58亿,976.17
603982,泉峰汽车,8.72,-10.01,-0.97,0.00,5.98,1.81,8.46,1.47亿,2.71亿,23.63亿,亏损
002331,皖通科技,8.27,-10.01,-0.92,0.00,7.69,0.92,9.90,2.61亿,3.96亿,32.74亿,亏损
002933,新兴装备,34.25,-10.01,-3.81,0.00,5.49,0.67,5.07,2.18亿,1.14亿,39.07亿,177.90
603048,浙江黎明,15.10,-10.01,-1.68,0.00,5.19,0.80,8.64,1.19亿,1.47亿,22.18亿,45.23
002291,遥望科技,7.82,-10.01,-0.87,0.00,18.27,0.65,5.06,12.71亿,8.78亿,68.63亿,亏损
002899,英派斯,21.84,-10.01,-2.43,0.00,10.52,0.54,10.67,3.51亿,1.48亿,32.28亿,27.73
002799,环球印务,7.73,-10.01,-0.86,0.00,6.29,0.64,9.89,1.61亿,3.20亿,24.74亿,67.56
002265,建设工业,18.69,-10.01,-2.08,0.00,14.88,0.68,10.83,11.91亿,4.03亿,75.34亿,79.04
002813,路畅科技,23.36,-10.02,-2.60,0.00,4.27,2.67,7.82,1.22亿,1.18亿,27.67亿,亏损
603533,掌阅科技,22.73,-10.02,-2.53,0.00,9.68,0.70,9.90,9.98亿,4.39亿,99.76亿,亏损
600302,标准股份,5.03,-10.02,-0.56,0.00,4.08,1.62,10.02,7312.22万,3.46亿,17.40亿,亏损
603679,华体科技,14.55,-10.02,-1.62,0.00,6.70,0.96,8.16,1.63亿,1.63亿,23.75亿,亏损
600355,精伦电子,4.49,-10.02,-0.50,0.00,15.56,1.68,11.22,3.59亿,4.92亿,22.09亿,亏损
000004,国华网安,18.05,-10.02,-2.01,0.00,20.03,1.03,6.78,4.66亿,1.26亿,22.80亿,亏损
001209,洪兴股份,18.05,-10.02,-2.01,0.00,17.55,0.62,5.53,1.29亿,4028.79万,7.27亿,24.77
600149,廊坊发展,4.31,-10.02,-0.48,0.00,6.07,2.54,9.39,1.01亿,3.80亿,16.38亿,17.57
000796,凯撒旅业,4.31,-10.02,-0.48,0.00,4.93,1.00,2.92,2.85亿,13.31亿,57.36亿,亏损
001300,三柏硕,12.21,-10.02,-1.36,0.00,20.43,0.72,11.28,1.72亿,6621.91万,8.09亿,107.94
000903,云内动力,3.86,-10.02,-0.43,0.00,8.13,1.00,9.79,6.27亿,19.20亿,74.12亿,亏损
002953,日丰股份,11.76,-10.02,-1.31,0.00,1.95,0.07,--,6236.68万,2.72亿,31.94亿,32.01
600358,国旅联合,3.68,-10.02,-0.41,-0.27,5.56,1.30,10.27,1.06亿,5.05亿,18.58亿,亏损
002058,威尔泰,14.45,-10.03,-1.61,0.00,5.08,0.61,2.30,1.05亿,1.43亿,20.68亿,亏损
002076,星光股份,3.41,-10.03,-0.38,0.00,13.33,0.36,6.60,4.76亿,10.33亿,35.23亿,亏损
002084,海鸥住工,3.05,-10.03,-0.34,0.00,3.53,1.18,10.32,7125.97万,6.42亿,19.58亿,亏损
002397,梦洁股份,2.87,-10.03,-0.32,0.00,6.03,1.69,8.78,1.04亿,5.88亿,16.87亿,78.12
000793,华闻集团,2.87,-10.03,-0.32,0.00,10.11,0.76,7.84,5.86亿,19.61亿,56.28亿,亏损
603716,塞力医疗,8.34,-10.03,-0.93,0.00,11.73,0.94,9.93,1.93亿,1.91亿,15.93亿,亏损
002769,普路通,7.71,-10.04,-0.86,0.00,8.35,0.99,9.22,2.21亿,3.32亿,25.63亿,亏损
002207,准油股份,5.11,-10.04,-0.57,0.00,7.32,1.75,8.98,9936.45万,2.61亿,13.33亿,亏损
002638,勤上股份,2.51,-10.04,-0.28,0.00,5.27,0.74,9.68,1.83亿,13.47亿,33.81亿,亏损
600982,宁波能源,4.66,-10.04,-0.52,0.00,3.29,0.31,2.12,1.72亿,11.18亿,52.08亿,19.80
000679,大连友谊,5.82,-10.05,-0.65,0.00,10.15,0.89,7.11,2.13亿,3.56亿,20.74亿,亏损
002910,庄园牧场,7.61,-10.05,-0.85,0.00,6.43,1.44,9.57,8619.74万,1.71亿,13.02亿,亏损
603669,灵康药业,5.73,-10.05,-0.64,0.00,3.30,0.99,8.16,1.41亿,7.21亿,41.33亿,亏损
002717,岭南股份,5.10,-10.05,-0.57,0.00,19.69,0.62,6.17,16.35亿,16.01亿,81.64亿,亏损
603316,诚邦股份,5.10,-10.05,-0.57,0.00,5.14,1.91,10.41,7065.86万,2.64亿,13.48亿,亏损
002188,中天服务,4.74,-10.06,-0.53,0.00,9.35,1.75,8.92,1.09亿,2.41亿,11.42亿,384.29
600892,大晟文化,4.65,-10.06,-0.52,0.00,4.02,0.88,7.35,1.06亿,5.59亿,26.01亿,亏损
300720,海川智能,18.78,-10.06,-2.10,0.00,4.00,1.48,11.02,1.35亿,1.73亿,32.55亿,74.72
002798,帝欧家居,4.02,-10.07,-0.45,0.00,6.11,1.33,11.19,8039.69万,3.15亿,12.67亿,亏损
002513,蓝丰生化,5.18,-10.07,-0.58,0.00,4.62,0.99,6.77,6423.64万,2.64亿,13.67亿,亏损
300081,恒信东方,7.68,-10.07,-0.86,0.00,9.33,1.12,10.42,4.50亿,6.05亿,46.44亿,亏损
600156,华升股份,5.00,-10.07,-0.56,0.00,5.31,1.24,10.07,1.12亿,4.02亿,20.11亿,亏损
000545,金浦钛业,2.50,-10.07,-0.28,0.00,8.28,1.72,8.99,2.09亿,9.85亿,24.64亿,亏损
002356,赫美集团,3.39,-10.08,-0.38,0.00,3.44,1.45,7.69,1.55亿,13.11亿,44.45亿,亏损
600610,中毅达,4.46,-10.08,-0.50,0.00,4.14,1.83,9.27,1.34亿,7.09亿,31.61亿,亏损
000757,浩物股份,3.92,-10.09,-0.44,0.00,4.39,1.17,10.09,9528.91万,5.33亿,20.88亿,亏损
000692,惠天热电,3.74,-10.10,-0.42,0.00,8.91,0.68,6.25,1.81亿,5.33亿,19.93亿,亏损
300929,华骐环保,8.72,-10.10,-0.98,0.00,4.90,1.76,11.34,5429.75万,1.23亿,10.74亿,亏损
002306,中科云网,3.47,-10.10,-0.39,0.00,3.60,0.71,8.55,1.03亿,8.13亿,28.22亿,亏损
600545,卓郎智能,2.84,-10.13,-0.32,0.00,9.46,0.96,9.81,4.98亿,17.88亿,50.78亿,亏损
600448,华纺股份,2.75,-10.13,-0.31,0.00,5.54,1.09,10.13,9893.34万,6.30亿,17.32亿,514.80
300826,测绘股份,20.22,-10.13,-2.28,0.00,10.17,1.20,10.44,3.31亿,1.55亿,31.30亿,155.02
601929,吉视传媒,1.94,-10.19,-0.22,0.00,8.73,0.95,9.72,6.11亿,34.90亿,67.70亿,亏损
300093,金刚光伏,15.32,-10.20,-1.74,-0.20,9.18,1.64,7.39,3.11亿,2.15亿,33.00亿,亏损
688798,艾为电子,72.29,-10.21,-8.22,-1.35,7.06,2.35,8.70,7.04亿,1.35亿,97.80亿,70.90
300410,正业科技,5.89,-10.21,-0.67,0.00,4.67,1.66,10.21,1.05亿,3.67亿,21.61亿,亏损
688018,乐鑫科技,237.80,-10.26,-27.20,-0.17,7.85,0.82,9.23,21.51亿,1.12亿,266.81亿,79.69
300420,五洋自控,3.32,-10.27,-0.38,-0.30,8.83,0.73,9.46,3.40亿,11.16亿,37.06亿,亏损
300264,佳创视讯,6.16,-10.34,-0.71,0.00,14.33,0.85,10.77,3.38亿,3.70亿,22.82亿,亏损
300640,德艺文创,6.09,-10.44,-0.71,0.00,13.00,0.95,10.88,1.81亿,2.22亿,13.53亿,126.40
870726,鸿智科技,23.50,-10.44,-2.74,0.00,16.16,0.57,9.49,6436.12万,1614.84万,3.79亿,48.89
300150,世纪瑞尔,4.63,-10.45,-0.54,0.00,7.13,0.65,10.64,1.76亿,5.15亿,23.83亿,62.08
837046,亿能电力,16.92,-10.48,-1.98,0.00,25.86,1.28,16.35,2.40亿,5143.87万,8.70亿,98.33
301102,兆讯传媒,11.79,-10.48,-1.38,0.00,13.60,1.04,12.30,1.69亿,1.01亿,11.97亿,53.41
300736,百邦科技,11.10,-10.48,-1.30,0.00,14.47,1.25,13.14,2.14亿,1.29亿,14.32亿,亏损
300029,ST天龙,4.78,-10.49,-0.56,0.21,3.04,1.82,12.17,3017.20万,2.00亿,9.58亿,亏损
300162,雷曼光电,8.10,-10.50,-0.95,-0.25,11.73,0.93,10.28,3.37亿,3.41亿,27.60亿,亏损
836504,博迅生物,20.93,-10.56,-2.47,0.00,10.21,0.74,10.09,2840.10万,1268.02万,2.65亿,83.20
301313,凡拓数创,23.48,-10.59,-2.78,-0.13,15.82,0.98,11.23,2.57亿,6669.67万,15.66亿,亏损
300157,新锦动力,3.29,-10.60,-0.39,0.00,6.47,1.41,11.14,1.56亿,7.04亿,23.15亿,亏损
301025,读客文化,10.54,-10.60,-1.25,0.00,5.00,0.80,10.01,1.42亿,2.60亿,27.43亿,210.03
300795,米奥会展,20.29,-10.70,-2.43,0.30,14.06,0.58,10.08,4.00亿,1.34亿,27.26亿,51.53
688511,天微电子,16.54,-10.74,-1.99,0.43,4.08,2.66,11.82,7188.14万,1.03亿,17.07亿,204.35
688001,华兴源创,29.70,-10.76,-3.58,-0.10,2.06,2.40,11.63,2.82亿,4.45亿,132.17亿,亏损
300528,幸福蓝海,8.83,-10.81,-1.07,0.11,7.35,1.06,10.61,2.50亿,3.73亿,32.90亿,亏损
300359,全通教育,5.75,-10.85,-0.70,0.52,5.92,1.09,11.32,2.23亿,6.33亿,36.41亿,亏损
688217,睿昂基因,20.26,-10.87,-2.47,-0.15,5.09,0.77,12.05,6044.33万,5585.59万,11.32亿,148.19
300830,金现代,9.18,-10.87,-1.12,-0.22,10.98,1.26,10.48,3.33亿,3.15亿,28.91亿,亏损
300310,宜通世纪,8.72,-10.93,-1.07,-0.23,12.91,0.92,11.13,8.17亿,6.92亿,60.32亿,237.08
300078,思创医惠,3.40,-10.99,-0.42,0.00,6.37,1.35,11.26,2.48亿,11.07亿,37.63亿,亏损
300126,锐奇股份,5.42,-11.00,-0.67,-0.18,4.12,1.55,11.82,4889.01万,2.10亿,11.41亿,亏损
300459,汤姆猫,6.53,-11.04,-0.81,0.00,14.40,1.08,10.90,31.09亿,31.68亿,206.87亿,206.18
300163,ST先锋,2.37,-11.24,-0.30,0.00,6.28,1.77,13.11,6439.83万,4.16亿,9.86亿,亏损
301040,中环海陆,13.13,-11.28,-1.67,0.00,6.86,1.33,13.45,6729.12万,7135.62万,9.37亿,亏损
300291,百纳千成,5.51,-11.41,-0.71,-0.18,6.66,0.83,10.61,3.53亿,9.29亿,51.19亿,亏损
300189,神农种业,3.80,-11.42,-0.49,0.00,15.32,0.79,10.49,5.34亿,8.86亿,33.68亿,亏损
